"GEO_ID","NAME","B25105_001E","B25105_001M"
"1400000US36103123302","Census Tract 1233.02, Suffolk County, New York","1960","252"
"1400000US36059416802","Census Tract 4168.02, Nassau County, New York","2017","285"
"1400000US36105951900","Census Tract 9519, Sullivan County, New York","794","66"
"1400000US36047050100","Census Tract 501, Kings County, New York","1973","207"
"1400000US36065023702","Census Tract 237.02, Oneida County, New York","787","86"
"1400000US36067011700","Census Tract 117, Onondaga County, New York","891","112"
"1400000US36059413100","Census Tract 4131, Nassau County, New York","2043","357"
"1400000US36005022404","Census Tract 224.04, Bronx County, New York","1221","74"
"1400000US36081020500","Census Tract 205, Queens County, New York","1594","223"
"1400000US36061010100","Census Tract 101, New York County, New York","3338","183"
"1400000US36087013100","Census Tract 131, Rockland County, New York","1750","168"
"1400000US36103123101","Census Tract 1231.01, Suffolk County, New York","2009","305"
"1400000US36047009600","Census Tract 96, Kings County, New York","1504","99"
"1400000US36047007400","Census Tract 74, Kings County, New York","1517","143"
"1400000US36093033500","Census Tract 335, Schenectady County, New York","923","51"
"1400000US36033950200","Census Tract 9502, Franklin County, New York","661","51"
"1400000US36039080401","Census Tract 804.01, Greene County, New York","680","155"
"1400000US36083040400","Census Tract 404, Rensselaer County, New York","933","55"
"1400000US36081003400","Census Tract 34, Queens County, New York","1682","183"
"1400000US36039080502","Census Tract 805.02, Greene County, New York","942","105"
"1400000US36061023502","Census Tract 235.02, New York County, New York","1227","128"
"1400000US36061005600","Census Tract 56, New York County, New York","1733","618"
"1400000US36029011400","Census Tract 114, Erie County, New York","817","65"
"1400000US36081059000","Census Tract 590, Queens County, New York","2079","392"
"1400000US36081122701","Census Tract 1227.01, Queens County, New York","1221","75"
"1400000US36055011706","Census Tract 117.06, Monroe County, New York","1420","61"
"1400000US36081003000","Census Tract 30, Queens County, New York","1785","137"
"1400000US36065024101","Census Tract 241.01, Oneida County, New York","608","108"
"1400000US36103200901","Census Tract 2009.01, Suffolk County, New York","2293","299"
"1400000US36103158410","Census Tract 1584.10, Suffolk County, New York","992","105"
"1400000US36047011000","Census Tract 110, Kings County, New York","1611","175"
"1400000US36081002200","Census Tract 22, Queens County, New York","1581","132"
"1400000US36119001303","Census Tract 13.03, Westchester County, New York","1371","164"
"1400000US36081055500","Census Tract 555, Queens County, New York","1501","96"
"1400000US36025970500","Census Tract 9705, Delaware County, New York","696","46"
"1400000US36065021601","Census Tract 216.01, Oneida County, New York","868","65"
"1400000US36081080302","Census Tract 803.02, Queens County, New York","1485","336"
"1400000US36081027800","Census Tract 278, Queens County, New York","787","63"
"1400000US36055008800","Census Tract 88, Monroe County, New York","773","26"
"1400000US36081025400","Census Tract 254, Queens County, New York","1344","242"
"1400000US36047051601","Census Tract 516.01, Kings County, New York","1338","49"
"1400000US36043011302","Census Tract 113.02, Herkimer County, New York","747","59"
"1400000US36043011001","Census Tract 110.01, Herkimer County, New York","664","48"
"1400000US36047013800","Census Tract 138, Kings County, New York","1468","100"
"1400000US36059415101","Census Tract 4151.01, Nassau County, New York","2808","189"
"1400000US36081099801","Census Tract 998.01, Queens County, New York","1439","79"
"1400000US36067001800","Census Tract 18, Onondaga County, New York","879","67"
"1400000US36001013706","Census Tract 137.06, Albany County, New York","1649","140"
"1400000US36047040300","Census Tract 403, Kings County, New York","1770","105"
"1400000US36091062403","Census Tract 624.03, Saratoga County, New York","1295","105"
"1400000US36083040500","Census Tract 405, Rensselaer County, New York","788","84"
"1400000US36047037700","Census Tract 377, Kings County, New York","1618","223"
"1400000US36045061000","Census Tract 610, Jefferson County, New York","861","58"
"1400000US36047005000","Census Tract 50, Kings County, New York","1744","189"
"1400000US36081063200","Census Tract 632, Queens County, New York","2458","200"
"1400000US36063023402","Census Tract 234.02, Niagara County, New York","1127","81"
"1400000US36067000300","Census Tract 3, Onondaga County, New York","852","59"
"1400000US36051031100","Census Tract 311, Livingston County, New York","955","66"
"1400000US36103146902","Census Tract 1469.02, Suffolk County, New York","3031","433"
"1400000US36065020705","Census Tract 207.05, Oneida County, New York","832","59"
"1400000US36119001900","Census Tract 19, Westchester County, New York","2364","352"
"1400000US36043011002","Census Tract 110.02, Herkimer County, New York","631","81"
"1400000US36061019400","Census Tract 194, New York County, New York","650","149"
"1400000US36047037500","Census Tract 375, Kings County, New York","1628","210"
"1400000US36067015400","Census Tract 154, Onondaga County, New York","983","134"
"1400000US36091060701","Census Tract 607.01, Saratoga County, New York","1411","102"
"1400000US36029014603","Census Tract 146.03, Erie County, New York","1586","100"
"1400000US36047024400","Census Tract 244, Kings County, New York","1624","125"
"1400000US36099951000","Census Tract 9510, Seneca County, New York","858","49"
"1400000US36081066900","Census Tract 669, Queens County, New York","1518","154"
"1400000US36105952400","Census Tract 9524, Sullivan County, New York","1150","106"
"1400000US36121970700","Census Tract 9707, Wyoming County, New York","724","97"
"1400000US36047035400","Census Tract 354, Kings County, New York","843","54"
"1400000US36005013800","Census Tract 138, Bronx County, New York","1350","65"
"1400000US36091061600","Census Tract 616, Saratoga County, New York","1213","198"
"1400000US36111955300","Census Tract 9553, Ulster County, New York","698","96"
"1400000US36117020202","Census Tract 202.02, Wayne County, New York","1439","111"
"1400000US36069050302","Census Tract 503.02, Ontario County, New York","846","49"
"1400000US36103201003","Census Tract 2010.03, Suffolk County, New York","1682","176"
"1400000US36115082002","Census Tract 820.02, Washington County, New York","899","152"
"1400000US36087013401","Census Tract 134.01, Rockland County, New York","2026","252"
"1400000US36005040100","Census Tract 401, Bronx County, New York","1352","121"
"1400000US36015011100","Census Tract 111, Chemung County, New York","748","48"
"1400000US36081052600","Census Tract 526, Queens County, New York","2040","257"
"1400000US36047039600","Census Tract 396, Kings County, New York","1359","52"
"1400000US36029940000","Census Tract 9400, Erie County, New York","454","81"
"1400000US36069051700","Census Tract 517, Ontario County, New York","679","81"
"1400000US36103159106","Census Tract 1591.06, Suffolk County, New York","2330","93"
"1400000US36005023302","Census Tract 233.02, Bronx County, New York","1239","99"
"1400000US36047086800","Census Tract 868, Kings County, New York","1290","149"
"1400000US36103124101","Census Tract 1241.01, Suffolk County, New York","1970","245"
"1400000US36017970500","Census Tract 9705, Chenango County, New York","605","59"
"1400000US36081027600","Census Tract 276, Queens County, New York","1808","215"
"1400000US36081120700","Census Tract 1207, Queens County, New York","1454","122"
"1400000US36005036501","Census Tract 365.01, Bronx County, New York","1047","107"
"1400000US36095740500","Census Tract 7405, Schoharie County, New York","815","55"
"1400000US36067002700","Census Tract 27, Onondaga County, New York","787","40"
"1400000US36113078000","Census Tract 780, Warren County, New York","992","140"
"1400000US36081026500","Census Tract 265, Queens County, New York","1589","101"
"1400000US36119007000","Census Tract 70, Westchester County, New York","2697","286"
"1400000US36029005900","Census Tract 59, Erie County, New York","608","32"
"1400000US36001013508","Census Tract 135.08, Albany County, New York","1416","138"
"1400000US36109000900","Census Tract 9, Tompkins County, New York","1134","91"
"1400000US36111951300","Census Tract 9513, Ulster County, New York","1039","77"
"1400000US36061020102","Census Tract 201.02, New York County, New York","1449","144"
"1400000US36007012101","Census Tract 121.01, Broome County, New York","776","115"
"1400000US36119010702","Census Tract 107.02, Westchester County, New York","1893","297"
"1400000US36117020401","Census Tract 204.01, Wayne County, New York","1176","190"
"1400000US36047079602","Census Tract 796.02, Kings County, New York","1307","73"
"1400000US36061009300","Census Tract 93, New York County, New York","1224","211"
"1400000US36081061900","Census Tract 619, Queens County, New York","1322","186"
"1400000US36047004400","Census Tract 44, Kings County, New York","2029","386"
"1400000US36005023301","Census Tract 233.01, Bronx County, New York","1094","67"
"1400000US36081076902","Census Tract 769.02, Queens County, New York","1781","80"
"1400000US36029009009","Census Tract 90.09, Erie County, New York","1520","154"
"1400000US36059414301","Census Tract 4143.01, Nassau County, New York","1489","117"
"1400000US36061008300","Census Tract 83, New York County, New York","1240","525"
"1400000US36047005100","Census Tract 51, Kings County, New York","2679","260"
"1400000US36065024303","Census Tract 243.03, Oneida County, New York","830","175"
"1400000US36061016200","Census Tract 162, New York County, New York","905","101"
"1400000US36083052002","Census Tract 520.02, Rensselaer County, New York","1496","329"
"1400000US36081049302","Census Tract 493.02, Queens County, New York","1638","72"
"1400000US36055011505","Census Tract 115.05, Monroe County, New York","1299","95"
"1400000US36081145102","Census Tract 1451.02, Queens County, New York","1963","157"
"1400000US36061022500","Census Tract 225, New York County, New York","1234","159"
"1400000US36081126500","Census Tract 1265, Queens County, New York","1404","168"
"1400000US36103147902","Census Tract 1479.02, Suffolk County, New York","2806","257"
"1400000US36103135102","Census Tract 1351.02, Suffolk County, New York","2396","298"
"1400000US36081056000","Census Tract 560, Queens County, New York","1933","224"
"1400000US36071011801","Census Tract 118.01, Orange County, New York","1581","187"
"1400000US36081077904","Census Tract 779.04, Queens County, New York","1401","158"
"1400000US36047035500","Census Tract 355, Kings County, New York","1272","80"
"1400000US36029009008","Census Tract 90.08, Erie County, New York","1444","259"
"1400000US36001014801","Census Tract 148.01, Albany County, New York","1073","105"
"1400000US36061009200","Census Tract 92, New York County, New York","2393","582"
"1400000US36005005600","Census Tract 56, Bronx County, New York","1233","128"
"1400000US36005039100","Census Tract 391, Bronx County, New York","1242","93"
"1400000US36047007600","Census Tract 76, Kings County, New York","1486","134"
"1400000US36047050300","Census Tract 503, Kings County, New York","1756","321"
"1400000US36067003200","Census Tract 32, Onondaga County, New York","1057","72"
"1400000US36081003200","Census Tract 32, Queens County, New York","1627","183"
"1400000US36081150701","Census Tract 1507.01, Queens County, New York","1813","218"
"1400000US36047036502","Census Tract 365.02, Kings County, New York","1136","132"
"1400000US36047059401","Census Tract 594.01, Kings County, New York","1299","114"
"1400000US36103190604","Census Tract 1906.04, Suffolk County, New York","1988","239"
"1400000US36059521302","Census Tract 5213.02, Nassau County, New York","2784","538"
"1400000US36081086300","Census Tract 863, Queens County, New York","1367","76"
"1400000US36059411400","Census Tract 4114, Nassau County, New York","2601","424"
"1400000US36059416201","Census Tract 4162.01, Nassau County, New York","2094","434"
"1400000US36029013101","Census Tract 131.01, Erie County, New York","1025","57"
"1400000US36081020600","Census Tract 206, Queens County, New York","1552","188"
"1400000US36047010600","Census Tract 106, Kings County, New York","1377","148"
"1400000US36047050900","Census Tract 509, Kings County, New York","1614","178"
"1400000US36061030300","Census Tract 303, New York County, New York","1613","66"
"1400000US36005020000","Census Tract 200, Bronx County, New York","1267","74"
"1400000US36081093401","Census Tract 934.01, Queens County, New York","1711","302"
"1400000US36055013402","Census Tract 134.02, Monroe County, New York","1175","52"
"1400000US36061026300","Census Tract 263, New York County, New York","1400","89"
"1400000US36005016500","Census Tract 165, Bronx County, New York","1175","79"
"1400000US36089491600","Census Tract 4916, St. Lawrence County, New York","671","44"
"1400000US36059415201","Census Tract 4152.01, Nassau County, New York","3113","340"
"1400000US36055005500","Census Tract 55, Monroe County, New York","847","46"
"1400000US36047033300","Census Tract 333, Kings County, New York","1477","128"
"1400000US36003950600","Census Tract 9506, Allegany County, New York","584","42"
"1400000US36111955000","Census Tract 9550, Ulster County, New York","1188","198"
"1400000US36113070400","Census Tract 704, Warren County, New York","950","59"
"1400000US36005016700","Census Tract 167, Bronx County, New York","1114","53"
"1400000US36037950200","Census Tract 9502, Genesee County, New York","861","38"
"1400000US36061000201","Census Tract 2.01, New York County, New York","689","142"
"1400000US36029012300","Census Tract 123, Erie County, New York","608","83"
"1400000US36091061901","Census Tract 619.01, Saratoga County, New York","1235","90"
"1400000US36101961400","Census Tract 9614, Steuben County, New York","718","42"
"1400000US36047044700","Census Tract 447, Kings County, New York","1364","243"
"1400000US36047075000","Census Tract 750, Kings County, New York","1504","187"
"1400000US36055005900","Census Tract 59, Monroe County, New York","807","70"
"1400000US36119009900","Census Tract 99, Westchester County, New York","3905","337"
"1400000US36029007101","Census Tract 71.01, Erie County, New York","546","54"
"1400000US36103159201","Census Tract 1592.01, Suffolk County, New York","2215","182"
"1400000US36061012500","Census Tract 125, New York County, New York","3271","288"
"1400000US36009961800","Census Tract 9618, Cattaraugus County, New York","689","86"
"1400000US36053030200","Census Tract 302, Madison County, New York","908","98"
"1400000US36093032902","Census Tract 329.02, Schenectady County, New York","1110","119"
"1400000US36061007900","Census Tract 79, New York County, New York","1718","843"
"1400000US36083052003","Census Tract 520.03, Rensselaer County, New York","1256","141"
"1400000US36105950600","Census Tract 9506, Sullivan County, New York","1112","246"
"1400000US36081028400","Census Tract 284, Queens County, New York","1814","232"
"1400000US36081010000","Census Tract 100, Queens County, New York","1899","527"
"1400000US36069051000","Census Tract 510, Ontario County, New York","906","74"
"1400000US36055005000","Census Tract 50, Monroe County, New York","719","96"
"1400000US36103158709","Census Tract 1587.09, Suffolk County, New York","1936","138"
"1400000US36001002600","Census Tract 26, Albany County, New York","880","123"
"1400000US36029007304","Census Tract 73.04, Erie County, New York","1381","127"
"1400000US36113073500","Census Tract 735, Warren County, New York","771","78"
"1400000US36061001002","Census Tract 10.02, New York County, New York","393","100"
"1400000US36119014100","Census Tract 141, Westchester County, New York","1517","223"
"1400000US36005041300","Census Tract 413, Bronx County, New York","1315","51"
"1400000US36103158009","Census Tract 1580.09, Suffolk County, New York","2801","234"
"1400000US36067016100","Census Tract 161, Onondaga County, New York","1129","82"
"1400000US36005023702","Census Tract 237.02, Bronx County, New York","1109","178"
"1400000US36061002900","Census Tract 29, New York County, New York","986","54"
"1400000US36081129104","Census Tract 1291.04, Queens County, New York","1186","90"
"1400000US36081084000","Census Tract 840, Queens County, New York","2012","201"
"1400000US36047042300","Census Tract 423, Kings County, New York","1802","247"
"1400000US36047042400","Census Tract 424, Kings County, New York","1357","66"
"1400000US36027190203","Census Tract 1902.03, Dutchess County, New York","1441","116"
"1400000US36005035600","Census Tract 356, Bronx County, New York","1848","443"
"1400000US36047012901","Census Tract 129.01, Kings County, New York","2349","175"
"1400000US36059521400","Census Tract 5214, Nassau County, New York","2708","465"
"1400000US36119014909","Census Tract 149.09, Westchester County, New York","2126","249"
"1400000US36059412200","Census Tract 4122, Nassau County, New York","2187","183"
"1400000US36059517801","Census Tract 5178.01, Nassau County, New York","3381","172"
"1400000US36081052800","Census Tract 528, Queens County, New York","1383","473"
"1400000US36103134703","Census Tract 1347.03, Suffolk County, New York","2912","468"
"1400000US36087013003","Census Tract 130.03, Rockland County, New York","2247","406"
"1400000US36047017600","Census Tract 176, Kings County, New York","1175","79"
"1400000US36055008301","Census Tract 83.01, Monroe County, New York","822","64"
"1400000US36001001902","Census Tract 19.02, Albany County, New York","1314","170"
"1400000US36057070200","Census Tract 702, Montgomery County, New York","629","56"
"1400000US36071012800","Census Tract 128, Orange County, New York","1445","100"
"1400000US36055003100","Census Tract 31, Monroe County, New York","955","73"
"1400000US36085018901","Census Tract 189.01, Richmond County, New York","1410","285"
"1400000US36081046700","Census Tract 467, Queens County, New York","1297","110"
"1400000US36029009200","Census Tract 92, Erie County, New York","929","84"
"1400000US36045060600","Census Tract 606, Jefferson County, New York","1149","56"
"1400000US36091062300","Census Tract 623, Saratoga County, New York","778","103"
"1400000US36119003500","Census Tract 35, Westchester County, New York","1309","131"
"1400000US36003950300","Census Tract 9503, Allegany County, New York","658","32"
"1400000US36047018700","Census Tract 187, Kings County, New York","1811","382"
"1400000US36093021002","Census Tract 210.02, Schenectady County, New York","332","141"
"1400000US36005032400","Census Tract 324, Bronx County, New York","772","184"
"1400000US36047081600","Census Tract 816, Kings County, New York","1450","73"
"1400000US36055006600","Census Tract 66, Monroe County, New York","888","128"
"1400000US36065021602","Census Tract 216.02, Oneida County, New York","872","194"
"1400000US36027090000","Census Tract 900, Dutchess County, New York","1490","214"
"1400000US36085005900","Census Tract 59, Richmond County, New York","1486","105"
"1400000US36027120000","Census Tract 1200, Dutchess County, New York","1247","131"
"1400000US36081008800","Census Tract 88, Queens County, New York","1824","136"
"1400000US36081092900","Census Tract 929, Queens County, New York","1584","82"
"1400000US36005021301","Census Tract 213.01, Bronx County, New York","1026","136"
"1400000US36027050204","Census Tract 502.04, Dutchess County, New York","2553","205"
"1400000US36047032700","Census Tract 327, Kings County, New York","1262","104"
"1400000US36077590201","Census Tract 5902.01, Otsego County, New York","786","89"
"1400000US36055013104","Census Tract 131.04, Monroe County, New York","989","67"
"1400000US36059410700","Census Tract 4107, Nassau County, New York","2245","187"
"1400000US36061008601","Census Tract 86.01, New York County, New York","3518","127"
"1400000US36037950500","Census Tract 9505, Genesee County, New York","796","46"
"1400000US36047116000","Census Tract 1160, Kings County, New York","895","508"
"1400000US36109001900","Census Tract 19, Tompkins County, New York","1130","84"
"1400000US36061002601","Census Tract 26.01, New York County, New York","919","99"
"1400000US36067000501","Census Tract 5.01, Onondaga County, New York","651","55"
"1400000US36059300400","Census Tract 3004, Nassau County, New York","2329","273"
"1400000US36067011231","Census Tract 112.31, Onondaga County, New York","967","114"
"1400000US36109001400","Census Tract 14, Tompkins County, New York","1012","102"
"1400000US36005006500","Census Tract 65, Bronx County, New York","1011","94"
"1400000US36085012200","Census Tract 122, Richmond County, New York","1543","206"
"1400000US36055014302","Census Tract 143.02, Monroe County, New York","1020","91"
"1400000US36001002000","Census Tract 20, Albany County, New York","1079","59"
"1400000US36027140200","Census Tract 1402, Dutchess County, New York","1409","100"
"1400000US36047058900","Census Tract 589, Kings County, New York","1949","85"
"1400000US36047038500","Census Tract 385, Kings County, New York","1541","148"
"1400000US36005042500","Census Tract 425, Bronx County, New York","1347","61"
"1400000US36061025900","Census Tract 259, New York County, New York","1429","130"
"1400000US36047093400","Census Tract 934, Kings County, New York","1571","166"
"1400000US36081042400","Census Tract 424, Queens County, New York","2368","384"
"1400000US36081023200","Census Tract 232, Queens County, New York","1495","138"
"1400000US36081025301","Census Tract 253.01, Queens County, New York","1593","57"
"1400000US36059521801","Census Tract 5218.01, Nassau County, New York","2629","167"
"1400000US36047009400","Census Tract 94, Kings County, New York","1334","97"
"1400000US36001014611","Census Tract 146.11, Albany County, New York","1422","162"
"1400000US36047044500","Census Tract 445, Kings County, New York","1433","107"
"1400000US36119005100","Census Tract 51, Westchester County, New York","1820","137"
"1400000US36005036100","Census Tract 361, Bronx County, New York","696","341"
"1400000US36047010800","Census Tract 108, Kings County, New York","1262","91"
"1400000US36085014100","Census Tract 141, Richmond County, New York","1889","205"
"1400000US36061012000","Census Tract 120, New York County, New York","2263","224"
"1400000US36103158323","Census Tract 1583.23, Suffolk County, New York","2617","433"
"1400000US36005045101","Census Tract 451.01, Bronx County, New York","1377","97"
"1400000US36059303800","Census Tract 3038, Nassau County, New York","1830","233"
"1400000US36029011500","Census Tract 115, Erie County, New York","767","128"
"1400000US36099950300","Census Tract 9503, Seneca County, New York","889","88"
"1400000US36115091000","Census Tract 910, Washington County, New York","1005","129"
"1400000US36027210101","Census Tract 2101.01, Dutchess County, New York","1442","179"
"1400000US36061013400","Census Tract 134, New York County, New York","2125","216"
"1400000US36019100300","Census Tract 1003, Clinton County, New York","592","64"
"1400000US36067011021","Census Tract 110.21, Onondaga County, New York","1257","151"
"1400000US36081120300","Census Tract 1203, Queens County, New York","1933","760"
"1400000US36103112213","Census Tract 1122.13, Suffolk County, New York","3016","169"
"1400000US36047098600","Census Tract 986, Kings County, New York","1602","180"
"1400000US36055003900","Census Tract 39, Monroe County, New York","742","82"
"1400000US36061017401","Census Tract 174.01, New York County, New York","674","185"
"1400000US36081061301","Census Tract 613.01, Queens County, New York","1437","108"
"1400000US36007012202","Census Tract 122.02, Broome County, New York","800","100"
"1400000US36061015802","Census Tract 158.02, New York County, New York","2280","192"
"1400000US36081002400","Census Tract 24, Queens County, New York","1604","97"
"1400000US36009962200","Census Tract 9622, Cattaraugus County, New York","770","46"
"1400000US36081111300","Census Tract 1113, Queens County, New York","2266","136"
"1400000US36081055800","Census Tract 558, Queens County, New York","2137","233"
"1400000US36081019400","Census Tract 194, Queens County, New York","1806","131"
"1400000US36119010300","Census Tract 103, Westchester County, New York","1938","145"
"1400000US36013030600","Census Tract 306, Chautauqua County, New York","578","30"
"1400000US36047024300","Census Tract 243, Kings County, New York","1551","243"
"1400000US36067012700","Census Tract 127, Onondaga County, New York","1024","93"
"1400000US36013035300","Census Tract 353, Chautauqua County, New York","755","59"
"1400000US36081045200","Census Tract 452, Queens County, New York","2024","531"
"1400000US36007012900","Census Tract 129, Broome County, New York","1145","104"
"1400000US36067011101","Census Tract 111.01, Onondaga County, New York","1205","105"
"1400000US36059520401","Census Tract 5204.01, Nassau County, New York","2214","158"
"1400000US36059409700","Census Tract 4097, Nassau County, New York","1920","349"
"1400000US36059520502","Census Tract 5205.02, Nassau County, New York","2183","284"
"1400000US36061010800","Census Tract 108, New York County, New York","2093","206"
"1400000US36061016400","Census Tract 164, New York County, New York","713","73"
"1400000US36081016300","Census Tract 163, Queens County, New York","574","123"
"1400000US36047023800","Census Tract 238, Kings County, New York","1410","64"
"1400000US36109001600","Census Tract 16, Tompkins County, New York","1105","73"
"1400000US36119011300","Census Tract 113, Westchester County, New York","2418","384"
"1400000US36059413300","Census Tract 4133, Nassau County, New York","2905","334"
"1400000US36011041600","Census Tract 416, Cayuga County, New York","902","105"
"1400000US36067011500","Census Tract 115, Onondaga County, New York","1189","115"
"1400000US36047076400","Census Tract 764, Kings County, New York","1408","98"
"1400000US36047016500","Census Tract 165, Kings County, New York","2859","295"
"1400000US36119008500","Census Tract 85, Westchester County, New York","3844","412"
"1400000US36083051500","Census Tract 515, Rensselaer County, New York","798","71"
"1400000US36061027300","Census Tract 273, New York County, New York","1652","89"
"1400000US36041950300","Census Tract 9503, Hamilton County, New York","732","111"
"1400000US36047026400","Census Tract 264, Kings County, New York","1369","88"
"1400000US36047070201","Census Tract 702.01, Kings County, New York","1829","278"
"1400000US36071014700","Census Tract 147, Orange County, New York","2050","156"
"1400000US36009960300","Census Tract 9603, Cattaraugus County, New York","859","54"
"1400000US36073401300","Census Tract 4013, Orleans County, New York","1064","76"
"1400000US36081127700","Census Tract 1277, Queens County, New York","2169","352"
"1400000US36061019900","Census Tract 199, New York County, New York","1822","115"
"1400000US36071014900","Census Tract 149, Orange County, New York","2109","275"
"1400000US36113076000","Census Tract 760, Warren County, New York","889","79"
"1400000US36059521100","Census Tract 5211, Nassau County, New York","2523","331"
"1400000US36005013000","Census Tract 130, Bronx County, New York","1670","540"
"1400000US36081053500","Census Tract 535, Queens County, New York","1613","81"
"1400000US36093020300","Census Tract 203, Schenectady County, New York","787","90"
"1400000US36103190504","Census Tract 1905.04, Suffolk County, New York","2227","340"
"1400000US36005023900","Census Tract 239, Bronx County, New York","1159","48"
"1400000US36047046201","Census Tract 462.01, Kings County, New York","1021","219"
"1400000US36081007300","Census Tract 73, Queens County, New York","1825","72"
"1400000US36047012200","Census Tract 122, Kings County, New York","1326","154"
"1400000US36029011200","Census Tract 112, Erie County, New York","938","85"
"1400000US36083052201","Census Tract 522.01, Rensselaer County, New York","1327","179"
"1400000US36047086400","Census Tract 864, Kings County, New York","1326","197"
"1400000US36081044602","Census Tract 446.02, Queens County, New York","1305","87"
"1400000US36007000400","Census Tract 4, Broome County, New York","753","105"
"1400000US36059519702","Census Tract 5197.02, Nassau County, New York","2780","186"
"1400000US36103122707","Census Tract 1227.07, Suffolk County, New York","2177","394"
"1400000US36061020901","Census Tract 209.01, New York County, New York","868","131"
"1400000US36047005400","Census Tract 54, Kings County, New York","1478","68"
"1400000US36081099100","Census Tract 991, Queens County, New York","1225","133"
"1400000US36119006300","Census Tract 63, Westchester County, New York","1397","97"
"1400000US36029004601","Census Tract 46.01, Erie County, New York","948","66"
"1400000US36045061900","Census Tract 619, Jefferson County, New York","996","122"
"1400000US36033950300","Census Tract 9503, Franklin County, New York","725","58"
"1400000US36029013102","Census Tract 131.02, Erie County, New York","1234","105"
"1400000US36005050400","Census Tract 504, Bronx County, New York","929","848"
"1400000US36047006000","Census Tract 60, Kings County, New York","1541","154"
"1400000US36083052204","Census Tract 522.04, Rensselaer County, New York","1455","196"
"1400000US36081064600","Census Tract 646, Queens County, New York","1787","229"
"1400000US36047021400","Census Tract 214, Kings County, New York","1488","118"
"1400000US36071013700","Census Tract 137, Orange County, New York","1449","103"
"1400000US36081101002","Census Tract 1010.02, Queens County, New York","1297","109"
"1400000US36119005001","Census Tract 50.01, Westchester County, New York","3265","409"
"1400000US36081028200","Census Tract 282, Queens County, New York","1940","247"
"1400000US36029009401","Census Tract 94.01, Erie County, New York","978","66"
"1400000US36011040300","Census Tract 403, Cayuga County, New York","788","33"
"1400000US36067004301","Census Tract 43.01, Onondaga County, New York","281","13"
"1400000US36103135104","Census Tract 1351.04, Suffolk County, New York","2937","164"
"1400000US36103123001","Census Tract 1230.01, Suffolk County, New York","1976","181"
"1400000US36103147003","Census Tract 1470.03, Suffolk County, New York","2364","238"
"1400000US36059302101","Census Tract 3021.01, Nassau County, New York","3057","298"
"1400000US36075021501","Census Tract 215.01, Oswego County, New York","886","121"
"1400000US36007012400","Census Tract 124, Broome County, New York","779","63"
"1400000US36081019800","Census Tract 198, Queens County, New York","1741","307"
"1400000US36029009701","Census Tract 97.01, Erie County, New York","920","72"
"1400000US36047102800","Census Tract 1028, Kings County, New York","2283","382"
"1400000US36103111505","Census Tract 1115.05, Suffolk County, New York","2456","433"
"1400000US36065021303","Census Tract 213.03, Oneida County, New York","955","123"
"1400000US36065024500","Census Tract 245, Oneida County, New York","722","103"
"1400000US36047057400","Census Tract 574, Kings County, New York","1240","152"
"1400000US36059410500","Census Tract 4105, Nassau County, New York","1866","396"
"1400000US36091062405","Census Tract 624.05, Saratoga County, New York","1219","85"
"1400000US36059517705","Census Tract 5177.05, Nassau County, New York","3892","281"
"1400000US36081142900","Census Tract 1429, Queens County, New York","1829","155"
"1400000US36047021600","Census Tract 216, Kings County, New York","1519","356"
"1400000US36055012000","Census Tract 120, Monroe County, New York","827","68"
"1400000US36055014504","Census Tract 145.04, Monroe County, New York","1191","140"
"1400000US36005029700","Census Tract 297, Bronx County, New York","1467","309"
"1400000US36047077400","Census Tract 774, Kings County, New York","1443","70"
"1400000US36029011600","Census Tract 116, Erie County, New York","868","38"
"1400000US36009961500","Census Tract 9615, Cattaraugus County, New York","730","56"
"1400000US36013037200","Census Tract 372, Chautauqua County, New York","711","47"
"1400000US36061001300","Census Tract 13, New York County, New York","3202","86"
"1400000US36047045400","Census Tract 454, Kings County, New York","1496","200"
"1400000US36063020500","Census Tract 205, Niagara County, New York","501","84"
"1400000US36061015601","Census Tract 156.01, New York County, New York","2412","262"
"1400000US36061017200","Census Tract 172, New York County, New York","1118","187"
"1400000US36081079000","Census Tract 790, Queens County, New York","1743","351"
"1400000US36047112400","Census Tract 1124, Kings County, New York","1630","199"
"1400000US36023970200","Census Tract 9702, Cortland County, New York","870","42"
"1400000US36047043300","Census Tract 433, Kings County, New York","1157","120"
"1400000US36035971200","Census Tract 9712, Fulton County, New York","826","46"
"1400000US36039080201","Census Tract 802.01, Greene County, New York","1021","129"
"1400000US36103122501","Census Tract 1225.01, Suffolk County, New York","1575","134"
"1400000US36059302300","Census Tract 3023, Nassau County, New York","3130","713"
"1400000US36005037400","Census Tract 374, Bronx County, New York","954","136"
"1400000US36089492700","Census Tract 4927, St. Lawrence County, New York","680","65"
"1400000US36081015300","Census Tract 153, Queens County, New York","1703","76"
"1400000US36081015100","Census Tract 151, Queens County, New York","1545","114"
"1400000US36067015000","Census Tract 150, Onondaga County, New York","1383","147"
"1400000US36067005500","Census Tract 55, Onondaga County, New York","850","33"
"1400000US36091060102","Census Tract 601.02, Saratoga County, New York","1134","65"
"1400000US36081054900","Census Tract 549, Queens County, New York","1515","90"
"1400000US36081109900","Census Tract 1099, Queens County, New York","1721","284"
"1400000US36043011200","Census Tract 112, Herkimer County, New York","779","72"
"1400000US36015010600","Census Tract 106, Chemung County, New York","846","56"
