"GEO_ID","NAME","B25064_001E","B25064_001M"
"1400000US36081003600","Census Tract 36, Queens County, New York","1403","63"
"1400000US36027190102","Census Tract 1901.02, Dutchess County, New York","1302","82"
"1400000US36087010102","Census Tract 101.02, Rockland County, New York","1559","205"
"1400000US36059414501","Census Tract 4145.01, Nassau County, New York","1779","94"
"1400000US36063023200","Census Tract 232, Niagara County, New York","627","26"
"1400000US36063022601","Census Tract 226.01, Niagara County, New York","789","52"
"1400000US36059416300","Census Tract 4163, Nassau County, New York","2728","337"
"1400000US36119008000","Census Tract 80, Westchester County, New York","1379","61"
"1400000US36043011301","Census Tract 113.01, Herkimer County, New York","675","282"
"1400000US36029000500","Census Tract 5, Erie County, New York","581","64"
"1400000US36029005202","Census Tract 52.02, Erie County, New York","896","95"
"1400000US36047061002","Census Tract 610.02, Kings County, New York","1385","110"
"1400000US36061023501","Census Tract 235.01, New York County, New York","1260","176"
"1400000US36047035000","Census Tract 350, Kings County, New York","1105","61"
"1400000US36047099400","Census Tract 994, Kings County, New York","1709","111"
"1400000US36081107201","Census Tract 1072.01, Queens County, New York","1663","278"
"1400000US36061014200","Census Tract 142, New York County, New York","2197","339"
"1400000US36065021900","Census Tract 219, Oneida County, New York","864","76"
"1400000US36047007500","Census Tract 75, Kings County, New York","2246","167"
"1400000US36033951000","Census Tract 9510, Franklin County, New York","732","68"
"1400000US36055015301","Census Tract 153.01, Monroe County, New York","973","69"
"1400000US36015000900","Census Tract 9, Chemung County, New York","784","138"
"1400000US36005041800","Census Tract 418, Bronx County, New York","1406","79"
"1400000US36047074800","Census Tract 748, Kings County, New York","1598","150"
"1400000US36047114400","Census Tract 1144, Kings County, New York","1322","150"
"1400000US36047118800","Census Tract 1188, Kings County, New York","1356","102"
"1400000US36081062500","Census Tract 625, Queens County, New York","1550","149"
"1400000US36007001500","Census Tract 15, Broome County, New York","822","52"
"1400000US36085012804","Census Tract 128.04, Richmond County, New York","1397","180"
"1400000US36081147100","Census Tract 1471, Queens County, New York","1856","159"
"1400000US36103146103","Census Tract 1461.03, Suffolk County, New York","2024","247"
"1400000US36091061500","Census Tract 615, Saratoga County, New York","1082","164"
"1400000US36081063900","Census Tract 639, Queens County, New York","1468","220"
"1400000US36119011902","Census Tract 119.02, Westchester County, New York","2244","159"
"1400000US36047016900","Census Tract 169, Kings County, New York","1909","253"
"1400000US36029007901","Census Tract 79.01, Erie County, New York","1086","36"
"1400000US36093020800","Census Tract 208, Schenectady County, New York","918","53"
"1400000US36059406501","Census Tract 4065.01, Nassau County, New York","3338","288"
"1400000US36005021700","Census Tract 217, Bronx County, New York","1111","69"
"1400000US36061013300","Census Tract 133, New York County, New York","2088","211"
"1400000US36027050103","Census Tract 501.03, Dutchess County, New York","1174","186"
"1400000US36059415700","Census Tract 4157, Nassau County, New York","2027","1245"
"1400000US36085003300","Census Tract 33, Richmond County, New York","1275","275"
"1400000US36065021103","Census Tract 211.03, Oneida County, New York","705","137"
"1400000US36061001600","Census Tract 16, New York County, New York","1316","228"
"1400000US36047056000","Census Tract 560, Kings County, New York","1475","142"
"1400000US36119014604","Census Tract 146.04, Westchester County, New York","1477","192"
"1400000US36047041402","Census Tract 414.02, Kings County, New York","1383","78"
"1400000US36067005900","Census Tract 59, Onondaga County, New York","847","45"
"1400000US36093021500","Census Tract 215, Schenectady County, New York","942","61"
"1400000US36061026500","Census Tract 265, New York County, New York","1432","106"
"1400000US36103159404","Census Tract 1594.04, Suffolk County, New York","1765","56"
"1400000US36081012301","Census Tract 123.01, Queens County, New York","1678","150"
"1400000US36047045000","Census Tract 450, Kings County, New York","2192","235"
"1400000US36019101900","Census Tract 1019, Clinton County, New York","1035","246"
"1400000US36005024800","Census Tract 248, Bronx County, New York","1414","102"
"1400000US36047099200","Census Tract 992, Kings County, New York","1662","100"
"1400000US36013035500","Census Tract 355, Chautauqua County, New York","543","102"
"1400000US36081037700","Census Tract 377, Queens County, New York","1686","120"
"1400000US36005005300","Census Tract 53, Bronx County, New York","1112","64"
"1400000US36001014608","Census Tract 146.08, Albany County, New York","1045","150"
"1400000US36067014900","Census Tract 149, Onondaga County, New York","843","301"
"1400000US36085014604","Census Tract 146.04, Richmond County, New York","1631","344"
"1400000US36059518800","Census Tract 5188, Nassau County, New York","2940","645"
"1400000US36005014100","Census Tract 141, Bronx County, New York","1054","85"
"1400000US36013036300","Census Tract 363, Chautauqua County, New York","626","34"
"1400000US36063023901","Census Tract 239.01, Niagara County, New York","772","135"
"1400000US36081012200","Census Tract 122, Queens County, New York","1284","139"
"1400000US36083051901","Census Tract 519.01, Rensselaer County, New York","775","106"
"1400000US36119001000","Census Tract 10, Westchester County, New York","861","246"
"1400000US36119013600","Census Tract 136, Westchester County, New York","1563","149"
"1400000US36103112204","Census Tract 1122.04, Suffolk County, New York","2301","110"
"1400000US36063024401","Census Tract 244.01, Niagara County, New York","839","97"
"1400000US36067016802","Census Tract 168.02, Onondaga County, New York","907","288"
"1400000US36109000800","Census Tract 8, Tompkins County, New York","1030","80"
"1400000US36027010000","Census Tract 100, Dutchess County, New York","1031","190"
"1400000US36081118700","Census Tract 1187, Queens County, New York","1462","189"
"1400000US36059302200","Census Tract 3022, Nassau County, New York","1869","1052"
"1400000US36067012800","Census Tract 128, Onondaga County, New York","1005","161"
"1400000US36051030700","Census Tract 307, Livingston County, New York","843","71"
"1400000US36103158110","Census Tract 1581.10, Suffolk County, New York","1676","734"
"1400000US36047088600","Census Tract 886, Kings County, New York","1231","90"
"1400000US36047010400","Census Tract 104, Kings County, New York","1289","82"
"1400000US36047018501","Census Tract 185.01, Kings County, New York","472","50"
"1400000US36001013400","Census Tract 134, Albany County, New York","896","72"
"1400000US36059519801","Census Tract 5198.01, Nassau County, New York","1228","462"
"1400000US36005038800","Census Tract 388, Bronx County, New York","1513","357"
"1400000US36119002403","Census Tract 24.03, Westchester County, New York","1697","85"
"1400000US36005024700","Census Tract 247, Bronx County, New York","1334","55"
"1400000US36047004300","Census Tract 43, Kings County, New York","2249","193"
"1400000US36001000100","Census Tract 1, Albany County, New York","863","92"
"1400000US36061022102","Census Tract 221.02, New York County, New York","1450","249"
"1400000US36087010901","Census Tract 109.01, Rockland County, New York","1500","1029"
"1400000US36009960600","Census Tract 9606, Cattaraugus County, New York","582","48"
"1400000US36005040302","Census Tract 403.02, Bronx County, New York","1253","92"
"1400000US36047054400","Census Tract 544, Kings County, New York","1246","120"
"1400000US36021000402","Census Tract 4.02, Columbia County, New York","857","87"
"1400000US36111952100","Census Tract 9521, Ulster County, New York","1150","82"
"1400000US36043010201","Census Tract 102.01, Herkimer County, New York","660","59"
"1400000US36081060100","Census Tract 601, Queens County, New York","1630","138"
"1400000US36025970300","Census Tract 9703, Delaware County, New York","749","96"
"1400000US36081020200","Census Tract 202, Queens County, New York","1255","436"
"1400000US36005012500","Census Tract 125, Bronx County, New York","1186","133"
"1400000US36053030402","Census Tract 304.02, Madison County, New York","610","137"
"1400000US36067015601","Census Tract 156.01, Onondaga County, New York","933","76"
"1400000US36081054500","Census Tract 545, Queens County, New York","1464","90"
"1400000US36013030200","Census Tract 302, Chautauqua County, New York","647","69"
"1400000US36029015504","Census Tract 155.04, Erie County, New York","847","79"
"1400000US36081077500","Census Tract 775, Queens County, New York","1435","51"
"1400000US36063022500","Census Tract 225, Niagara County, New York","661","67"
"1400000US36081065400","Census Tract 654, Queens County, New York","1448","178"
"1400000US36081065600","Census Tract 656, Queens County, New York","1794","107"
"1400000US36071011400","Census Tract 114, Orange County, New York","1180","143"
"1400000US36031960100","Census Tract 9601, Essex County, New York","865","98"
"1400000US36101961700","Census Tract 9617, Steuben County, New York","684","77"
"1400000US36085022600","Census Tract 226, Richmond County, New York","1330","165"
"1400000US36005039600","Census Tract 396, Bronx County, New York","1430","99"
"1400000US36055010602","Census Tract 106.02, Monroe County, New York","876","62"
"1400000US36061023000","Census Tract 230, New York County, New York","808","119"
"1400000US36103145808","Census Tract 1458.08, Suffolk County, New York","1366","232"
"1400000US36055003805","Census Tract 38.05, Monroe County, New York","871","55"
"1400000US36085003600","Census Tract 36, Richmond County, New York","1649","222"
"1400000US36103158114","Census Tract 1581.14, Suffolk County, New York","2753","99"
"1400000US36119009300","Census Tract 93, Westchester County, New York","668","118"
"1400000US36055008600","Census Tract 86, Monroe County, New York","839","108"
"1400000US36047069800","Census Tract 698, Kings County, New York","1750","379"
"1400000US36119006400","Census Tract 64, Westchester County, New York","1430","102"
"1400000US36085030302","Census Tract 303.02, Richmond County, New York","1886","177"
"1400000US36059404902","Census Tract 4049.02, Nassau County, New York","1672","249"
"1400000US36067010301","Census Tract 103.01, Onondaga County, New York","900","72"
"1400000US36081085300","Census Tract 853, Queens County, New York","1429","221"
"1400000US36047030600","Census Tract 306, Kings County, New York","1183","146"
"1400000US36063023600","Census Tract 236, Niagara County, New York","672","56"
"1400000US36047061004","Census Tract 610.04, Kings County, New York","1233","133"
"1400000US36047086200","Census Tract 862, Kings County, New York","1236","104"
"1400000US36055006700","Census Tract 67, Monroe County, New York","1067","121"
"1400000US36015010400","Census Tract 104, Chemung County, New York","1153","87"
"1400000US36047049500","Census Tract 495, Kings County, New York","2022","177"
"1400000US36081029700","Census Tract 297, Queens County, New York","1615","337"
"1400000US36055004602","Census Tract 46.02, Monroe County, New York","620","68"
"1400000US36081157101","Census Tract 1571.01, Queens County, New York","1712","213"
"1400000US36119001101","Census Tract 11.01, Westchester County, New York","1359","94"
"1400000US36029016900","Census Tract 169, Erie County, New York","884","48"
"1400000US36065023400","Census Tract 234, Oneida County, New York","776","95"
"1400000US36083041000","Census Tract 410, Rensselaer County, New York","980","52"
"1400000US36005034000","Census Tract 340, Bronx County, New York","1308","89"
"1400000US36087012203","Census Tract 122.03, Rockland County, New York","1567","128"
"1400000US36081026902","Census Tract 269.02, Queens County, New York","1367","75"
"1400000US36055014804","Census Tract 148.04, Monroe County, New York","1009","108"
"1400000US36093031900","Census Tract 319, Schenectady County, New York","948","81"
"1400000US36081010500","Census Tract 105, Queens County, New York","1610","122"
"1400000US36029006501","Census Tract 65.01, Erie County, New York","940","111"
"1400000US36087013002","Census Tract 130.02, Rockland County, New York","1182","110"
"1400000US36093032602","Census Tract 326.02, Schenectady County, New York","1018","87"
"1400000US36081004700","Census Tract 47, Queens County, New York","831","155"
"1400000US36047037401","Census Tract 374.01, Kings County, New York","1443","128"
"1400000US36081024900","Census Tract 249, Queens County, New York","1517","92"
"1400000US36081046900","Census Tract 469, Queens County, New York","1292","131"
"1400000US36061020000","Census Tract 200, New York County, New York","1254","220"
"1400000US36081062900","Census Tract 629, Queens County, New York","1444","130"
"1400000US36047072600","Census Tract 726, Kings County, New York","1302","425"
"1400000US36047020400","Census Tract 204, Kings County, New York","1792","184"
"1400000US36007012300","Census Tract 123, Broome County, New York","585","121"
"1400000US36029008001","Census Tract 80.01, Erie County, New York","824","57"
"1400000US36023970600","Census Tract 9706, Cortland County, New York","685","53"
"1400000US36087012300","Census Tract 123, Rockland County, New York","1392","99"
"1400000US36055013702","Census Tract 137.02, Monroe County, New York","871","36"
"1400000US36055011603","Census Tract 116.03, Monroe County, New York","784","55"
"1400000US36081116700","Census Tract 1167, Queens County, New York","1635","113"
"1400000US36005023704","Census Tract 237.04, Bronx County, New York","1193","80"
"1400000US36047113200","Census Tract 1132, Kings County, New York","1568","256"
"1400000US36005007300","Census Tract 73, Bronx County, New York","1008","282"
"1400000US36081073900","Census Tract 739, Queens County, New York","1815","91"
"1400000US36039080501","Census Tract 805.01, Greene County, New York","1098","205"
"1400000US36047055600","Census Tract 556, Kings County, New York","1485","99"
"1400000US36119010803","Census Tract 108.03, Westchester County, New York","1890","350"
"1400000US36103111100","Census Tract 1111, Suffolk County, New York","1906","366"
"1400000US36093033002","Census Tract 330.02, Schenectady County, New York","1196","370"
"1400000US36047060600","Census Tract 606, Kings County, New York","1401","141"
"1400000US36083051600","Census Tract 516, Rensselaer County, New York","1035","121"
"1400000US36027150003","Census Tract 1500.03, Dutchess County, New York","1292","280"
"1400000US36081036100","Census Tract 361, Queens County, New York","1418","130"
"1400000US36085012500","Census Tract 125, Richmond County, New York","1380","255"
"1400000US36047114202","Census Tract 1142.02, Kings County, New York","1329","121"
"1400000US36099950900","Census Tract 9509, Seneca County, New York","659","67"
"1400000US36029016300","Census Tract 163, Erie County, New York","738","223"
"1400000US36059414304","Census Tract 4143.04, Nassau County, New York","1291","283"
"1400000US36071013500","Census Tract 135, Orange County, New York","1402","544"
"1400000US36029013600","Census Tract 136, Erie County, New York","975","84"
"1400000US36119011400","Census Tract 114, Westchester County, New York","2108","291"
"1400000US36075020800","Census Tract 208, Oswego County, New York","806","311"
"1400000US36055014003","Census Tract 140.03, Monroe County, New York","869","24"
"1400000US36067001900","Census Tract 19, Onondaga County, New York","746","31"
"1400000US36103158606","Census Tract 1586.06, Suffolk County, New York","1281","691"
"1400000US36047066200","Census Tract 662, Kings County, New York","1439","154"
"1400000US36029009112","Census Tract 91.12, Erie County, New York","653","132"
"1400000US36037951200","Census Tract 9512, Genesee County, New York","699","111"
"1400000US36083052602","Census Tract 526.02, Rensselaer County, New York","756","30"
"1400000US36047100600","Census Tract 1006, Kings County, New York","1700","71"
"1400000US36047000700","Census Tract 7, Kings County, New York","2358","202"
"1400000US36007013400","Census Tract 134, Broome County, New York","705","75"
"1400000US36119013800","Census Tract 138, Westchester County, New York","1418","139"
"1400000US36081156700","Census Tract 1567, Queens County, New York","1500","450"
"1400000US36069051500","Census Tract 515, Ontario County, New York","913","80"
"1400000US36065021101","Census Tract 211.01, Oneida County, New York","746","72"
"1400000US36109000500","Census Tract 5, Tompkins County, New York","1339","29"
"1400000US36047032300","Census Tract 323, Kings County, New York","1482","241"
"1400000US36081105900","Census Tract 1059, Queens County, New York","2038","259"
"1400000US36059301300","Census Tract 3013, Nassau County, New York","1693","137"
"1400000US36047069601","Census Tract 696.01, Kings County, New York","1726","90"
"1400000US36081071306","Census Tract 713.06, Queens County, New York","1786","95"
"1400000US36081003800","Census Tract 38, Queens County, New York","1535","103"
"1400000US36061001800","Census Tract 18, New York County, New York","1194","99"
"1400000US36047031702","Census Tract 317.02, Kings County, New York","1629","126"
"1400000US36005033700","Census Tract 337, Bronx County, New York","1683","465"
"1400000US36047013500","Census Tract 135, Kings County, New York","2585","268"
"1400000US36047093600","Census Tract 936, Kings County, New York","1395","59"
"1400000US36005042000","Census Tract 420, Bronx County, New York","1237","77"
"1400000US36103124602","Census Tract 1246.02, Suffolk County, New York","1795","205"
"1400000US36059405600","Census Tract 4056, Nassau County, New York","1827","354"
"1400000US36081118500","Census Tract 1185, Queens County, New York","1611","102"
"1400000US36067003900","Census Tract 39, Onondaga County, New York","686","67"
"1400000US36081059200","Census Tract 592, Queens County, New York","1875","1051"
"1400000US36081011500","Census Tract 115, Queens County, New York","1792","90"
"1400000US36081018501","Census Tract 185.01, Queens County, New York","1442","72"
"1400000US36081028300","Census Tract 283, Queens County, New York","1578","112"
"1400000US36023970900","Census Tract 9709, Cortland County, New York","749","56"
"1400000US36047089600","Census Tract 896, Kings County, New York","1226","96"
"1400000US36047005900","Census Tract 59, Kings County, New York","1825","130"
"1400000US36067011401","Census Tract 114.01, Onondaga County, New York","862","174"
"1400000US36047117601","Census Tract 1176.01, Kings County, New York","1342","82"
"1400000US36047075600","Census Tract 756, Kings County, New York","1279","268"
"1400000US36077590900","Census Tract 5909, Otsego County, New York","1045","68"
"1400000US36103190706","Census Tract 1907.06, Suffolk County, New York","1761","257"
"1400000US36001014502","Census Tract 145.02, Albany County, New York","817","280"
"1400000US36025970200","Census Tract 9702, Delaware County, New York","719","62"
"1400000US36047067000","Census Tract 670, Kings County, New York","1606","106"
"1400000US36047028400","Census Tract 284, Kings County, New York","1326","81"
"1400000US36103145805","Census Tract 1458.05, Suffolk County, New York","1448","203"
"1400000US36103123600","Census Tract 1236, Suffolk County, New York","1974","264"
"1400000US36005039902","Census Tract 399.02, Bronx County, New York","1202","81"
"1400000US36047019400","Census Tract 194, Kings County, New York","1270","104"
"1400000US36029005802","Census Tract 58.02, Erie County, New York","759","51"
"1400000US36001002500","Census Tract 25, Albany County, New York","763","55"
"1400000US36081004300","Census Tract 43, Queens County, New York","496","115"
"1400000US36119011101","Census Tract 111.01, Westchester County, New York","2295","325"
"1400000US36057070400","Census Tract 704, Montgomery County, New York","829","63"
"1400000US36111954500","Census Tract 9545, Ulster County, New York","720","50"
"1400000US36047115800","Census Tract 1158, Kings County, New York","1289","187"
"1400000US36059412000","Census Tract 4120, Nassau County, New York","1658","179"
"1400000US36119002800","Census Tract 28, Westchester County, New York","1142","108"
"1400000US36005015500","Census Tract 155, Bronx County, New York","882","189"
"1400000US36061017000","Census Tract 170, New York County, New York","1073","56"
"1400000US36081068700","Census Tract 687, Queens County, New York","1472","116"
"1400000US36115084000","Census Tract 840, Washington County, New York","643","80"
"1400000US36047038600","Census Tract 386, Kings County, New York","1474","196"
"1400000US36025971400","Census Tract 9714, Delaware County, New York","649","42"
"1400000US36067013900","Census Tract 139, Onondaga County, New York","1109","305"
"1400000US36061001200","Census Tract 12, New York County, New York","1038","247"
"1400000US36055013206","Census Tract 132.06, Monroe County, New York","1255","112"
"1400000US36103110401","Census Tract 1104.01, Suffolk County, New York","1240","1208"
"1400000US36029017300","Census Tract 173, Erie County, New York","1040","83"
"1400000US36081013500","Census Tract 135, Queens County, New York","1569","208"
"1400000US36081053800","Census Tract 538, Queens County, New York","1161","271"
"1400000US36085024700","Census Tract 247, Richmond County, New York","1367","95"
"1400000US36067012500","Census Tract 125, Onondaga County, New York","1057","94"
"1400000US36047042700","Census Tract 427, Kings County, New York","1494","130"
"1400000US36093032601","Census Tract 326.01, Schenectady County, New York","1090","110"
"1400000US36059410800","Census Tract 4108, Nassau County, New York","2205","1533"
"1400000US36085003900","Census Tract 39, Richmond County, New York","1509","88"
"1400000US36081053900","Census Tract 539, Queens County, New York","1502","171"
"1400000US36119002600","Census Tract 26, Westchester County, New York","1634","110"
"1400000US36005017902","Census Tract 179.02, Bronx County, New York","1182","80"
"1400000US36059406100","Census Tract 4061, Nassau County, New York","2393","403"
"1400000US36005022300","Census Tract 223, Bronx County, New York","1122","83"
"1400000US36081059600","Census Tract 596, Queens County, New York","1786","108"
"1400000US36047019300","Census Tract 193, Kings County, New York","1119","96"
"1400000US36047042800","Census Tract 428, Kings County, New York","1360","84"
"1400000US36081120500","Census Tract 1205, Queens County, New York","1021","299"
"1400000US36081038400","Census Tract 384, Queens County, New York","1619","159"
"1400000US36111953000","Census Tract 9530, Ulster County, New York","1108","178"
"1400000US36029014207","Census Tract 142.07, Erie County, New York","963","98"
"1400000US36061014802","Census Tract 148.02, New York County, New York","2449","261"
"1400000US36081080900","Census Tract 809, Queens County, New York","1156","303"
"1400000US36059414001","Census Tract 4140.01, Nassau County, New York","1571","1186"
"1400000US36059407000","Census Tract 4070, Nassau County, New York","1355","140"
"1400000US36117020402","Census Tract 204.02, Wayne County, New York","653","129"
"1400000US36011042100","Census Tract 421, Cayuga County, New York","657","77"
"1400000US36081063302","Census Tract 633.02, Queens County, New York","1787","183"
"1400000US36029009301","Census Tract 93.01, Erie County, New York","846","38"
"1400000US36047028300","Census Tract 283, Kings County, New York","975","205"
"1400000US36007013700","Census Tract 137, Broome County, New York","775","40"
"1400000US36081051300","Census Tract 513, Queens County, New York","1626","221"
"1400000US36081005200","Census Tract 52, Queens County, New York","1578","111"
"1400000US36085014700","Census Tract 147, Richmond County, New York","1490","476"
"1400000US36071002300","Census Tract 23, Orange County, New York","1271","153"
"1400000US36073040700","Census Tract 407, Orleans County, New York","688","83"
"1400000US36023970700","Census Tract 9707, Cortland County, New York","802","109"
"1400000US36081099802","Census Tract 998.02, Queens County, New York","1236","160"
"1400000US36029005500","Census Tract 55, Erie County, New York","697","50"
"1400000US36005018102","Census Tract 181.02, Bronx County, New York","1189","59"
"1400000US36033951100","Census Tract 9511, Franklin County, New York","597","218"
"1400000US36111951200","Census Tract 9512, Ulster County, New York","1350","372"
"1400000US36005044901","Census Tract 449.01, Bronx County, New York","1331","81"
"1400000US36047029800","Census Tract 298, Kings County, New York","1500","192"
"1400000US36047089400","Census Tract 894, Kings County, New York","1453","144"
"1400000US36061018500","Census Tract 185, New York County, New York","2307","451"
"1400000US36063022702","Census Tract 227.02, Niagara County, New York","881","388"
"1400000US36005016900","Census Tract 169, Bronx County, New York","937","117"
"1400000US36055011201","Census Tract 112.01, Monroe County, New York","1719","108"
"1400000US36021002000","Census Tract 20, Columbia County, New York","854","50"
"1400000US36057072300","Census Tract 723, Montgomery County, New York","552","117"
"1400000US36047079802","Census Tract 798.02, Kings County, New York","1499","124"
"1400000US36029004200","Census Tract 42, Erie County, New York","888","79"
"1400000US36029012003","Census Tract 120.03, Erie County, New York","847","299"
"1400000US36053030900","Census Tract 309, Madison County, New York","832","292"
"1400000US36081000200","Census Tract 2, Queens County, New York","1707","146"
"1400000US36119014300","Census Tract 143, Westchester County, New York","1146","61"
"1400000US36067011232","Census Tract 112.32, Onondaga County, New York","1125","76"
"1400000US36081118900","Census Tract 1189, Queens County, New York","1421","172"
"1400000US36085007000","Census Tract 70, Richmond County, New York","1431","271"
"1400000US36029008202","Census Tract 82.02, Erie County, New York","753","73"
"1400000US36075020600","Census Tract 206, Oswego County, New York","802","100"
"1400000US36103111701","Census Tract 1117.01, Suffolk County, New York","2082","425"
"1400000US36059519100","Census Tract 5191, Nassau County, New York","2250","1181"
"1400000US36027210201","Census Tract 2102.01, Dutchess County, New York","907","203"
"1400000US36063022200","Census Tract 222, Niagara County, New York","773","48"
"1400000US36081087100","Census Tract 871, Queens County, New York","935","177"
"1400000US36029014801","Census Tract 148.01, Erie County, New York","680","101"
"1400000US36063022803","Census Tract 228.03, Niagara County, New York","829","56"
"1400000US36019100700","Census Tract 1007, Clinton County, New York","963","148"
"1400000US36081042700","Census Tract 427, Queens County, New York","1632","123"
"1400000US36059415300","Census Tract 4153, Nassau County, New York","1215","410"
"1400000US36101962100","Census Tract 9621, Steuben County, New York","623","98"
"1400000US36103146002","Census Tract 1460.02, Suffolk County, New York","1579","385"
"1400000US36039080700","Census Tract 807, Greene County, New York","747","186"
"1400000US36047112600","Census Tract 1126, Kings County, New York","1213","100"
"1400000US36061029900","Census Tract 299, New York County, New York","686","70"
"1400000US36081098100","Census Tract 981, Queens County, New York","1700","241"
"1400000US36005036700","Census Tract 367, Bronx County, New York","1299","146"
"1400000US36037950600","Census Tract 9506, Genesee County, New York","694","81"
"1400000US36081092200","Census Tract 922, Queens County, New York","2042","1074"
"1400000US36047036700","Census Tract 367, Kings County, New York","1274","144"
"1400000US36119014500","Census Tract 145, Westchester County, New York","1603","395"
"1400000US36005030100","Census Tract 301, Bronx County, New York","400","177"
"1400000US36069052100","Census Tract 521, Ontario County, New York","685","365"
"1400000US36005017300","Census Tract 173, Bronx County, New York","887","512"
"1400000US36103201001","Census Tract 2010.01, Suffolk County, New York","2093","252"
"1400000US36001001500","Census Tract 15, Albany County, New York","914","56"
"1400000US36061028100","Census Tract 281, New York County, New York","1868","144"
"1400000US36081035700","Census Tract 357, Queens County, New York","1317","158"
"1400000US36061006300","Census Tract 63, New York County, New York","2360","149"
"1400000US36005031600","Census Tract 316, Bronx County, New York","1610","149"
"1400000US36061015602","Census Tract 156.02, New York County, New York","1013","245"
"1400000US36047035900","Census Tract 359, Kings County, New York","1122","125"
"1400000US36059415102","Census Tract 4151.02, Nassau County, New York","2654","1513"
"1400000US36081078800","Census Tract 788, Queens County, New York","1688","177"
"1400000US36081044601","Census Tract 446.01, Queens County, New York","1312","85"
"1400000US36005030900","Census Tract 309, Bronx County, New York","1726","87"
"1400000US36047007200","Census Tract 72, Kings County, New York","1347","128"
"1400000US36103169800","Census Tract 1698, Suffolk County, New York","1417","71"
"1400000US36071000300","Census Tract 3, Orange County, New York","1202","80"
"1400000US36113072000","Census Tract 720, Warren County, New York","921","83"
"1400000US36103124601","Census Tract 1246.01, Suffolk County, New York","1896","559"
"1400000US36047085600","Census Tract 856, Kings County, New York","1268","117"
"1400000US36047031400","Census Tract 314, Kings County, New York","1163","159"
"1400000US36047079601","Census Tract 796.01, Kings County, New York","1373","65"
"1400000US36081043702","Census Tract 437.02, Queens County, New York","1462","200"
"1400000US36103158115","Census Tract 1581.15, Suffolk County, New York","2629","201"
"1400000US36005035900","Census Tract 359, Bronx County, New York","998","76"
"1400000US36059416100","Census Tract 4161, Nassau County, New York","2075","287"
"1400000US36047117602","Census Tract 1176.02, Kings County, New York","1317","102"
"1400000US36105950500","Census Tract 9505, Sullivan County, New York","816","139"
"1400000US36103135004","Census Tract 1350.04, Suffolk County, New York","2071","341"
"1400000US36081047900","Census Tract 479, Queens County, New York","1556","125"
"1400000US36047118400","Census Tract 1184, Kings County, New York","1490","161"
"1400000US36121971100","Census Tract 9711, Wyoming County, New York","697","109"
"1400000US36075020701","Census Tract 207.01, Oswego County, New York","891","255"
"1400000US36081097203","Census Tract 972.03, Queens County, New York","551","78"
"1400000US36045061200","Census Tract 612, Jefferson County, New York","777","180"
"1400000US36091061800","Census Tract 618, Saratoga County, New York","1001","124"
"1400000US36081001800","Census Tract 18, Queens County, New York","1700","63"
"1400000US36105950200","Census Tract 9502, Sullivan County, New York","1083","133"
"1400000US36097950500","Census Tract 9505, Schuyler County, New York","727","51"
"1400000US36047109800","Census Tract 1098, Kings County, New York","1615","125"
"1400000US36081052400","Census Tract 524, Queens County, New York","1356","167"
"1400000US36081015400","Census Tract 154, Queens County, New York","1554","130"
"1400000US36081086900","Census Tract 869, Queens County, New York","1658","137"
"1400000US36047043500","Census Tract 435, Kings County, New York","1708","119"
"1400000US36047057500","Census Tract 575, Kings County, New York","1924","110"
"1400000US36061006800","Census Tract 68, New York County, New York","2413","349"
"1400000US36091061702","Census Tract 617.02, Saratoga County, New York","1061","387"
"1400000US36021001300","Census Tract 13, Columbia County, New York","917","110"
"1400000US36017970300","Census Tract 9703, Chenango County, New York","687","47"
"1400000US36029017100","Census Tract 171, Erie County, New York","785","39"
"1400000US36085007500","Census Tract 75, Richmond County, New York","1384","96"
"1400000US36061004100","Census Tract 41, New York County, New York","1408","209"
"1400000US36075020902","Census Tract 209.02, Oswego County, New York","896","265"
"1400000US36071012300","Census Tract 123, Orange County, New York","1179","706"
"1400000US36103122603","Census Tract 1226.03, Suffolk County, New York","2087","157"
"1400000US36103122404","Census Tract 1224.04, Suffolk County, New York","1524","329"
"1400000US36065020802","Census Tract 208.02, Oneida County, New York","771","37"
"1400000US36065021301","Census Tract 213.01, Oneida County, New York","836","511"
"1400000US36109002000","Census Tract 20, Tompkins County, New York","831","107"
"1400000US36081016800","Census Tract 168, Queens County, New York","1641","221"
"1400000US36047029700","Census Tract 297, Kings County, New York","1628","188"
"1400000US36047012600","Census Tract 126, Kings County, New York","1399","69"
"1400000US36059413002","Census Tract 4130.02, Nassau County, New York","1641","611"
"1400000US36005026500","Census Tract 265, Bronx County, New York","1212","62"
"1400000US36087011601","Census Tract 116.01, Rockland County, New York","1450","1434"
"1400000US36027060100","Census Tract 601, Dutchess County, New York","1672","122"
"1400000US36083040300","Census Tract 403, Rensselaer County, New York","922","62"
"1400000US36119010902","Census Tract 109.02, Westchester County, New York","1675","172"
"1400000US36085029102","Census Tract 291.02, Richmond County, New York","1714","548"
"1400000US36047065600","Census Tract 656, Kings County, New York","1151","125"
"1400000US36055006500","Census Tract 65, Monroe County, New York","764","102"
"1400000US36005042800","Census Tract 428, Bronx County, New York","1502","293"
"1400000US36081101001","Census Tract 1010.01, Queens County, New York","1018","127"
"1400000US36081050600","Census Tract 506, Queens County, New York","1321","203"
"1400000US36109001300","Census Tract 13, Tompkins County, New York","1202","111"
